(1, 173, 208, 247, 286)
(1, 94, 180, 236, 344)
(1, 94, 139, 205, 276)
(1, 22, 124, 156, 234)
(1, 134, 129, 233, 235)
(1, 494, 80, 611, 219)
(1, 90, 118, 232, 276)
(1, 171, 120, 244, 224)
(1, 367, 185, 444, 263)
(1, 113, 159, 259, 334)
(1, 124, 175, 209, 269)
(1, 755, 286, 810, 336)
(1, 193, 131, 265, 232)
(1, 141, 216, 179, 262)
(1, 217, 144, 276, 211)
(1, 203, 86, 301, 205)
(1, 451, 252, 525, 343)
(1, 136, 71, 197, 125)
(1, 174, 88, 360, 263)
(1, 137, 264, 258, 317)
(1, 160, 110, 281, 223)
(1, 155, 366, 194, 405)
(1, 144, 137, 270, 267)
(1, 195, 81, 313, 220)
(1, 763, 158, 830, 240)
(1, 209, 136, 301, 238)
(1, 202, 104, 314, 240)
(1, 294, 172, 428, 373)
(1, 149, 93, 348, 248)
(1, 168, 59, 318, 225)
(1, 181, 88, 328, 269)
(1, 475, 152, 564, 226)
(1, 215, 148, 293, 242)
(1, 518, 377, 890, 605)
(1, 118, 156, 217, 329)
(1, 433, 17, 511, 109)
(1, 191, 90, 235, 123)
(1, 338, 257, 479, 354)
(1, 296, 146, 471, 315)
(1, 100, 55, 338, 273)
(1, 237, 14, 453, 170)
(1, 224, 100, 271, 135)
(1, 102, 169, 300, 308)
(1, 72, 238, 386, 609)
(1, 388, 107, 627, 293)
(1, 342, 661, 408, 711)
(1, 595, 229, 658, 279)
(1, 90, 428, 179, 522)
(1, 118, 82, 365, 299)
(1, 33, 213, 227, 394)
(1, 153, 305, 199, 349)
(1, 594, 598, 688, 664)
(1, 408, 37, 513, 158)
(1, 409, 131, 657, 366)
(1, 70, 678, 392, 956)
(1, 378, 545, 451, 600)
(1, 606, 203, 636, 231)
(1, 70, 39, 389, 340)
(1, 372, 290, 538, 403)
(1, 81, 53, 146, 103)
(1, 79, 45, 399, 277)
(1, 223, 364, 362, 497)
(1, 143, 72, 362, 263)
(1, 261, 369, 303, 415)
(1, 190, 484, 308, 632)
(1, 188, 213, 216, 249)
(1, 84, 104, 339, 349)
(1, 195, 107, 299, 234)
(1, 40, 43, 364, 341)
(1, 30, 89, 249, 336)
(1, 107, 539, 258, 640)
(1, 248, 192, 760, 550)
(1, 11, 11, 89, 79)
(1, 421, 290, 587, 392)
(1, 438, 243, 724, 524)
(1, 45, 46, 135, 108)
(1, 549, 578, 634, 648)
(1, 198, 286, 449, 463)
(1, 224, 725, 276, 775)
(1, 190, 68, 229, 94)
(1, 300, 111, 419, 279)
(1, 72, 32, 301, 226)
(1, 97, 556, 155, 636)
(1, 59, 33, 214, 177)
(1, 911, 236, 955, 306)
(1, 140, 115, 202, 164)
(1, 65, 34, 439, 332)
(1, 187, 117, 275, 187)
(1, 159, 39, 869, 513)
(1, 19, 42, 65, 70)
(1, 525, 41, 731, 242)
(1, 314, 166, 396, 223)
(1, 99, 39, 364, 279)
(1, 128, 91, 360, 244)
(1, 89, 55, 408, 254)
(1, 77, 492, 186, 601)
(1, 34, 137, 317, 463)
(1, 196, 568, 360, 714)
(1, 58, 138, 157, 226)
(1, 87, 96, 228, 232)
(1, 21, 14, 91, 75)
(1, 155, 151, 208, 202)
(1, 213, 199, 240, 225)
(1, 197, 138, 260, 182)
(1, 306, 559, 365, 624)
(1, 65, 491, 145, 561)
(1, 476, 345, 604, 424)
(1, 369, 355, 625, 574)
(1, 622, 303, 718, 386)
(1, 96, 61, 173, 135)
(1, 257, 559, 293, 597)
(1, 381, 670, 478, 735)
(1, 155, 15, 312, 104)
(1, 536, 431, 570, 472)
(1, 52, 275, 199, 352)
(1, 783, 138, 891, 230)
(1, 333, 228, 698, 466)
(1, 912, 553, 969, 587)
(1, 3, 425, 89, 478)
(1, 321, 237, 636, 436)
(1, 310, 54, 362, 105)
(1, 260, 150, 389, 241)
(1, 484, 166, 844, 378)
(1, 629, 283, 807, 441)
(1, 295, 910, 366, 985)
(1, 752, 566, 1022, 643)
(1, 708, 518, 752, 537)
(1, 229, 328, 283, 374)
(1, 760, 691, 813, 759)
(1, 674, 66, 708, 101)
(1, 357, 286, 451, 384)
(1, 415, 245, 644, 403)
(1, 392, 290, 679, 464)
(1, 272, 99, 372, 167)
(1, 406, 208, 620, 250)
(1, 290, 565, 323, 602)
(1, 409, 601, 604, 708)
(1, 544, 103, 1024, 386)
(1, 240, 116, 369, 202)
(1, 463, 203, 496, 242)
(1, 69, 284, 147, 345)
(1, 241, 234, 357, 310)
(1, 619, 29, 760, 130)
(1, 565, 477, 726, 575)
(1, 253, 353, 369, 431)
(1, 549, 315, 699, 470)
(1, 352, 139, 678, 353)
(1, 240, 174, 791, 524)
(1, 216, 297, 315, 392)
(1, 239, 491, 289, 541)
(1, 137, 250, 555, 516)
(1, 480, 105, 584, 216)
(1, 21, 48, 89, 94)
(1, 229, 80, 291, 119)
(1, 419, 337, 660, 446)
(1, 401, 166, 499, 250)
(1, 39, 7, 449, 368)
(1, 333, 613, 384, 647)
(1, 518, 64, 935, 326)
(1, 365, 265, 455, 338)
(1, 135, 643, 277, 732)
(1, 96, 167, 172, 240)
(1, 382, 214, 451, 267)
(1, 792, 314, 864, 355)
(1, 895, 595, 949, 662)
(1, 464, 322, 582, 407)
(1, 91, 696, 208, 833)
(1, 442, 382, 537, 452)
(1, 518, 44, 615, 170)
(1, 109, 138, 243, 226)
(1, 32, 49, 67, 99)
(1, 434, 291, 587, 394)
(1, 101, 158, 423, 367)
(1, 77, 57, 131, 106)
(1, 0, 951, 70, 1005)
(1, 72, 210, 108, 238)
(1, 94, 519, 204, 671)
(1, 46, 398, 292, 584)
(1, 424, 139, 569, 344)
(1, 17, 97, 559, 710)
(1, 842, 657, 908, 756)
(1, 218, 296, 351, 490)
(1, 131, 542, 393, 968)
(1, 274, 297, 512, 679)
(1, 412, 205, 611, 504)
(1, 584, 263, 837, 633)
(1, 84, 488, 354, 698)
(1, 0, 27, 292, 352)
(1, 484, 323, 703, 626)
(1, 355, 32, 573, 269)
(1, 338, 179, 497, 285)
(1, 405, 428, 469, 531)
(1, 294, 273, 538, 608)
(1, 22, 489, 129, 767)
(1, 127, 26, 261, 213)
(1, 307, 318, 596, 785)
(1, 344, 212, 478, 326)
(1, 847, 240, 1024, 524)
(1, 276, 720, 481, 858)
(1, 161, 528, 351, 838)
(1, 127, 96, 423, 564)
(1, 139, 641, 339, 935)
(1, 345, 432, 573, 746)
(1, 123, 746, 281, 929)
(1, 87, 341, 569, 820)
(1, 482, 288, 611, 502)
(1, 150, 264, 403, 474)
(1, 99, 552, 379, 750)
(1, 609, 205, 743, 411)
(1, 190, 0, 929, 613)
(1, 404, 52, 891, 501)
(1, 221, 725, 405, 984)
(1, 15, 233, 394, 817)
(1, 13, 802, 152, 1011)
(1, 186, 369, 332, 527)
(1, 72, 76, 562, 619)
(1, 46, 264, 255, 481)
(1, 243, 645, 501, 920)
(1, 699, 257, 958, 691)
(1, 269, 573, 467, 888)
(1, 528, 221, 770, 623)
(1, 561, 141, 724, 290)
(1, 492, 185, 702, 387)
(1, 282, 126, 428, 349)
(1, 651, 443, 840, 610)
(1, 206, 322, 552, 576)
(1, 368, 244, 642, 569)
(1, 147, 482, 445, 938)
(1, 142, 299, 402, 744)
(1, 84, 262, 200, 460)
(1, 581, 318, 696, 500)
(1, 139, 385, 623, 967)
(1, 337, 247, 551, 463)
(1, 234, 659, 377, 871)
(1, 378, 387, 530, 527)
(1, 68, 86, 810, 885)
(1, 417, 362, 543, 568)
(1, 740, 559, 833, 697)
(1, 568, 209, 805, 596)
(1, 632, 492, 936, 703)
(1, 545, 510, 671, 707)
(1, 57, 336, 345, 754)
(1, 910, 363, 1022, 529)
(1, 185, 324, 461, 583)
(1, 30, 697, 560, 1023)
(1, 146, 615, 433, 938)
(1, 718, 341, 790, 413)
(1, 364, 464, 409, 515)
(1, 610, 0, 764, 169)
(1, 27, 941, 91, 1006)
(1, 379, 494, 479, 597)
(1, 232, 161, 359, 301)
(1, 405, 293, 683, 572)
(1, 44, 913, 145, 1017)
(1, 124, 597, 262, 740)
(1, 825, 187, 959, 286)
(1, 115, 521, 289, 691)
(1, 328, 358, 446, 480)
(1, 48, 169, 752, 868)
(1, 359, 765, 479, 875)
(1, 72, 610, 205, 752)
(1, 447, 779, 527, 871)
(1, 287, 136, 686, 490)
(1, 194, 880, 268, 948)
(1, 491, 716, 701, 936)
(1, 701, 308, 770, 394)
(1, 97, 492, 289, 669)
(1, 36, 294, 134, 405)
(1, 863, 455, 949, 542)
(1, 0, 26, 83, 107)
(1, 61, 914, 167, 1024)
(1, 444, 453, 558, 567)
(1, 295, 470, 397, 582)
(1, 519, 706, 763, 949)
(1, 416, 283, 517, 380)
(1, 215, 483, 390, 671)
(1, 473, 143, 547, 217)
(1, 461, 601, 522, 662)
(1, 102, 557, 243, 679)
(1, 512, 808, 682, 961)
(1, 357, 539, 458, 645)
(1, 404, 54, 900, 587)
(1, 250, 137, 693, 602)
(1, 99, 416, 273, 597)
(1, 3, 756, 82, 835)
(1, 515, 152, 583, 288)
(1, 350, 459, 417, 523)
(1, 338, 78, 756, 504)
(1, 809, 299, 942, 433)
(1, 224, 382, 331, 503)
(1, 156, 4, 218, 68)
(1, 228, 140, 630, 531)
(1, 267, 231, 385, 353)
(1, 324, 356, 554, 597)
(1, 313, 514, 441, 616)
(1, 453, 447, 580, 581)
(1, 244, 250, 313, 308)
(1, 90, 472, 145, 542)
(1, 158, 57, 809, 670)
(1, 442, 33, 541, 133)
(1, 152, 366, 367, 528)
(1, 358, 394, 658, 627)
(1, 644, 441, 700, 495)
(1, 501, 584, 587, 674)
(1, 331, 174, 432, 279)
(1, 3, 594, 97, 689)
(1, 118, 560, 272, 710)
(1, 965, 191, 1007, 228)
(1, 207, 380, 300, 477)
(1, 137, 615, 202, 683)
(1, 913, 456, 967, 507)
(1, 9, 527, 78, 609)
(1, 391, 544, 536, 692)
(1, 82, 111, 900, 621)
(1, 562, 37, 740, 192)
(1, 472, 397, 579, 498)
(1, 212, 358, 554, 562)
(1, 611, 68, 834, 195)
(1, 109, 826, 307, 960)
(1, 75, 436, 685, 842)
(1, 79, 161, 304, 307)
(1, 503, 553, 602, 614)
(1, 76, 129, 156, 188)
(1, 97, 127, 696, 551)
(1, 206, 207, 411, 326)
(1, 215, 195, 534, 361)
(1, 192, 377, 527, 523)
(1, 288, 105, 736, 381)
(1, 276, 434, 315, 504)
(1, 272, 825, 507, 961)
(1, 34, 155, 173, 237)
(1, 268, 70, 550, 278)
(1, 331, 831, 481, 938)
(1, 74, 208, 435, 410)
(1, 544, 249, 958, 517)
(1, 652, 520, 925, 653)
(1, 478, 576, 625, 660)
(1, 420, 100, 713, 253)
(1, 255, 194, 345, 292)
(1, 662, 326, 909, 508)
(1, 212, 199, 521, 372)
(1, 23, 536, 153, 614)
(1, 194, 444, 646, 655)
(1, 110, 401, 311, 519)
(1, 403, 408, 634, 548)
(1, 192, 495, 356, 605)
(1, 199, 439, 580, 705)
(1, 60, 178, 370, 344)
(1, 89, 463, 472, 649)
(1, 184, 277, 436, 398)
(1, 210, 295, 535, 475)
(1, 377, 493, 507, 670)
(1, 161, 314, 472, 484)
(1, 398, 545, 576, 672)
(1, 300, 199, 746, 480)
(1, 138, 421, 486, 610)
(1, 365, 268, 576, 410)
(1, 264, 487, 451, 593)
(1, 135, 74, 586, 352)
(1, 504, 829, 662, 930)
(1, 200, 281, 480, 431)
(1, 532, 135, 625, 193)
(1, 149, 409, 447, 623)
(1, 267, 270, 529, 433)
(1, 96, 651, 243, 751)
(1, 253, 449, 419, 557)
(1, 98, 389, 492, 583)
(1, 176, 250, 502, 463)
(1, 425, 271, 561, 363)
(1, 212, 252, 432, 485)
(1, 350, 144, 672, 363)
(1, 297, 29, 434, 111)
(1, 640, 681, 799, 785)
(1, 328, 378, 452, 449)
(1, 242, 237, 549, 415)
(1, 232, 340, 492, 464)
(1, 500, 322, 706, 440)
(1, 364, 154, 553, 280)
(1, 493, 82, 763, 227)
(1, 339, 621, 633, 790)
(1, 509, 641, 723, 756)
(1, 604, 343, 946, 517)
(1, 355, 252, 675, 420)
(1, 183, 294, 613, 650)
(1, 138, 146, 504, 379)
(1, 569, 682, 640, 723)
(1, 729, 385, 916, 559)
(1, 237, 419, 391, 614)
(1, 337, 227, 544, 497)
(1, 206, 283, 431, 533)
(1, 389, 279, 615, 609)
(1, 231, 564, 417, 826)
(1, 179, 223, 334, 392)
(1, 679, 401, 792, 531)
(1, 464, 463, 626, 689)
(1, 137, 557, 312, 780)
(1, 246, 288, 420, 507)
(1, 449, 283, 615, 475)
(1, 358, 142, 628, 510)
(1, 456, 99, 758, 496)
(1, 133, 542, 312, 776)
(1, 109, 309, 539, 931)
(1, 309, 282, 462, 464)
(1, 452, 347, 667, 623)
(1, 648, 81, 885, 343)
(1, 459, 48, 901, 494)
(1, 345, 171, 683, 621)
(1, 145, 582, 343, 806)
(1, 160, 351, 308, 530)
(1, 190, 215, 419, 517)
(1, 448, 553, 609, 779)
(1, 528, 537, 686, 753)
(1, 315, 588, 608, 949)
(1, 899, 0, 988, 93)
(1, 241, 318, 543, 640)
(1, 125, 270, 587, 835)
(1, 356, 637, 554, 905)
(1, 149, 76, 514, 620)
(1, 127, 293, 365, 527)
(1, 104, 628, 262, 804)
(1, 437, 297, 642, 486)
(1, 713, 579, 803, 690)
(1, 638, 374, 939, 712)
(1, 393, 571, 564, 793)
(1, 455, 338, 726, 793)
(1, 150, 36, 342, 310)
(1, 156, 365, 491, 859)
(1, 343, 253, 561, 509)
(1, 0, 156, 246, 423)
(1, 619, 459, 701, 572)
(1, 389, 283, 587, 503)
(1, 484, 312, 761, 576)
(1, 200, 174, 460, 463)
(1, 372, 634, 460, 747)
(1, 622, 590, 710, 724)
(1, 258, 294, 417, 474)
(1, 82, 428, 352, 782)
(1, 235, 401, 377, 599)
(1, 286, 577, 486, 849)
(1, 494, 163, 867, 617)
(1, 416, 590, 580, 796)
(1, 129, 491, 482, 901)
(1, 183, 512, 451, 894)
(1, 305, 610, 476, 804)
(1, 199, 129, 570, 653)
(1, 184, 441, 342, 660)
(1, 212, 95, 522, 519)
(1, 242, 372, 333, 485)
(1, 225, 607, 411, 838)
(1, 415, 550, 594, 740)
(1, 139, 316, 529, 812)
(1, 179, 637, 345, 823)
(1, 267, 251, 705, 637)
(1, 719, 323, 848, 437)
(1, 276, 379, 562, 800)
(1, 362, 625, 556, 894)
(1, 13, 38, 94, 68)
(1, 183, 199, 366, 292)
(1, 344, 183, 427, 333)
(1, 83, 319, 409, 475)
(1, 307, 2, 493, 72)
(1, 133, 86, 325, 188)
(1, 185, 229, 223, 295)
(1, 143, 62, 357, 163)
(1, 336, 199, 731, 678)
(1, 155, 163, 193, 187)
(1, 273, 237, 332, 263)
(1, 130, 69, 209, 135)
(1, 224, 99, 363, 239)
(1, 58, 142, 258, 244)
(1, 358, 89, 458, 149)
(1, 110, 32, 168, 67)
(1, 112, 608, 366, 737)
(1, 33, 105, 281, 205)
(1, 69, 146, 417, 297)
(1, 342, 134, 895, 473)
(1, 251, 230, 312, 260)
(1, 645, 275, 766, 329)
(1, 343, 864, 448, 910)
(1, 240, 227, 361, 317)
(1, 16, 179, 185, 341)
(1, 245, 64, 445, 166)
(1, 37, 88, 282, 184)
(1, 128, 266, 274, 332)
(1, 322, 539, 451, 597)
(1, 195, 214, 359, 290)
(1, 71, 107, 460, 251)
(1, 85, 137, 262, 206)
(1, 326, 222, 456, 283)
(1, 114, 131, 282, 212)
(1, 67, 67, 393, 181)
(1, 91, 223, 168, 254)
(1, 358, 233, 455, 263)
(1, 160, 122, 302, 180)
(1, 157, 157, 255, 196)
(1, 67, 117, 174, 383)
(1, 1, 261, 164, 341)
(1, 64, 144, 434, 289)
(1, 69, 60, 183, 354)
(1, 60, 0, 312, 288)
(1, 120, 85, 387, 227)
(1, 0, 83, 78, 125)
(1, 115, 142, 500, 272)
(1, 111, 105, 245, 278)
(1, 399, 173, 453, 199)
(1, 67, 92, 146, 126)
(1, 69, 95, 335, 312)
(1, 110, 147, 227, 205)
(1, 47, 81, 398, 221)
(1, 196, 387, 278, 419)
(1, 153, 132, 277, 178)
(1, 380, 233, 458, 263)
(1, 152, 247, 225, 285)
(1, 209, 115, 363, 203)
(1, 162, 216, 268, 254)
(1, 158, 148, 364, 222)
(1, 217, 200, 443, 323)
(1, 84, 247, 141, 280)
(1, 116, 238, 306, 324)
(1, 155, 249, 265, 291)
(1, 339, 280, 464, 340)
(1, 278, 226, 428, 277)
(1, 85, 4, 287, 263)
(1, 171, 208, 843, 508)
(1, 40, 25, 259, 185)
(1, 456, 247, 618, 548)
(1, 545, 366, 707, 438)
(1, 680, 359, 881, 393)
(1, 593, 261, 742, 335)
(1, 552, 409, 730, 453)
(1, 414, 324, 681, 438)
(1, 263, 193, 441, 273)
(1, 120, 235, 222, 263)
(1, 204, 325, 624, 476)
(1, 142, 325, 367, 409)
(1, 171, 589, 575, 664)
(1, 299, 226, 641, 308)
(1, 500, 263, 704, 343)
(1, 746, 301, 862, 399)
(1, 385, 307, 493, 362)
(1, 350, 328, 516, 392)
(1, 384, 326, 639, 382)
(1, 606, 449, 722, 513)
(1, 257, 265, 481, 305)
(1, 568, 139, 985, 353)
(1, 735, 282, 861, 340)
(1, 81, 254, 168, 278)
(1, 510, 63, 667, 93)
(1, 228, 195, 464, 244)
(1, 381, 295, 763, 415)
(1, 329, 123, 778, 201)
(1, 267, 361, 411, 387)
(1, 364, 311, 873, 429)
(1, 156, 258, 384, 334)
(1, 181, 300, 384, 364)
(1, 671, 222, 867, 284)
(1, 226, 401, 576, 469)
(1, 218, 254, 628, 354)
(1, 260, 409, 449, 468)
(1, 417, 102, 578, 152)
(1, 478, 204, 671, 236)
(1, 285, 261, 463, 331)
(1, 252, 447, 519, 516)
(1, 645, 126, 852, 272)
