(1, 152, 95, 301, 172)
(1, 75, 145, 571, 233)
(1, 146, 89, 197, 104)
(1, 252, 245, 325, 261)
(1, 322, 170, 423, 201)
(1, 204, 74, 375, 113)
(1, 94, 0, 607, 89)
(1, 378, 155, 602, 193)
(1, 213, 375, 358, 424)
(1, 144, 7, 240, 32)
(1, 479, 237, 608, 285)
(1, 432, 244, 529, 280)
(1, 214, 72, 301, 133)
(1, 99, 113, 206, 133)
(1, 251, 273, 354, 296)
(1, 268, 369, 331, 385)
(1, 4, 263, 148, 304)
(1, 158, 57, 256, 87)
(1, 445, 205, 515, 242)
(1, 0, 0, 79, 19)
(1, 227, 97, 288, 157)
(1, 260, 192, 313, 241)
(1, 279, 49, 517, 149)
(1, 0, 0, 110, 19)
(1, 171, 2, 351, 52)
(1, 75, 332, 313, 382)
(1, 311, 205, 485, 236)
(1, 81, 184, 199, 240)
(1, 56, 212, 242, 244)
(1, 28, 154, 111, 184)
(1, 89, 64, 301, 89)
(1, 207, 226, 347, 458)
(1, 284, 379, 324, 407)
(1, 206, 99, 247, 127)
(1, 90, 259, 122, 285)
(1, 273, 134, 378, 191)
(1, 125, 87, 176, 123)
(1, 212, 305, 255, 336)
(1, 321, 124, 361, 150)
(1, 190, 211, 245, 248)
(1, 130, 94, 264, 179)
(1, 202, 173, 227, 187)
(1, 301, 209, 342, 232)
(1, 118, 224, 151, 250)
(1, 303, 253, 359, 291)
(1, 197, 95, 290, 149)
(1, 336, 108, 390, 140)
(1, 161, 103, 263, 184)
(1, 317, 128, 359, 155)
(1, 288, 170, 313, 187)
(1, 199, 376, 229, 406)
(1, 146, 133, 194, 166)
(1, 376, 166, 424, 212)
(1, 201, 134, 234, 153)
(1, 482, 8, 512, 44)
(1, 373, 218, 433, 251)
(1, 420, 45, 539, 110)
(1, 212, 100, 313, 149)
(1, 236, 215, 296, 248)
(1, 123, 266, 172, 294)
(1, 502, 431, 518, 441)
(1, 165, 223, 187, 243)
(1, 173, 223, 419, 355)
(1, 250, 395, 278, 412)
(1, 359, 41, 422, 90)
(1, 467, 470, 554, 512)
(1, 386, 216, 428, 243)
(1, 360, 172, 404, 200)
(1, 382, 211, 425, 241)
(1, 290, 106, 479, 238)
(1, 375, 212, 422, 243)
(1, 244, 478, 272, 497)
(1, 420, 197, 440, 211)
(1, 288, 148, 322, 167)
(1, 297, 154, 332, 174)
(1, 341, 137, 369, 151)
(1, 265, 247, 298, 266)
(1, 277, 113, 309, 145)
(1, 256, 241, 597, 453)
(1, 118, 491, 144, 507)
(1, 258, 70, 335, 111)
(1, 108, 270, 154, 301)
(1, 258, 431, 296, 451)
(1, 404, 252, 442, 275)
(1, 371, 225, 409, 245)
(1, 359, 204, 397, 227)
(1, 246, 144, 285, 166)
(1, 253, 61, 269, 73)
(1, 453, 297, 484, 322)
(1, 429, 538, 464, 558)
(1, 165, 169, 337, 276)
(1, 266, 326, 326, 364)
(1, 418, 168, 688, 321)
(1, 274, 79, 311, 106)
(1, 52, 350, 78, 380)
(1, 139, 275, 200, 318)
(1, 725, 461, 800, 511)
(1, 191, 20, 216, 36)
(1, 311, 250, 411, 308)
(1, 92, 191, 344, 422)
(1, 114, 148, 169, 190)
(1, 128, 265, 171, 292)
(1, 205, 149, 420, 247)
(1, 173, 60, 384, 186)
(1, 441, 366, 466, 380)
(1, 76, 52, 170, 105)
(1, 100, 196, 138, 221)
(1, 216, 78, 364, 162)
(1, 1, 365, 153, 464)
(1, 469, 328, 613, 409)
(1, 156, 144, 209, 181)
(1, 332, 218, 403, 260)
(1, 281, 168, 329, 221)
(1, 234, 222, 312, 263)
(1, 211, 46, 265, 77)
(1, 176, 16, 224, 46)
(1, 180, 353, 255, 391)
(1, 58, 299, 81, 341)
(1, 203, 181, 279, 217)
(1, 207, 229, 251, 252)
(1, 377, 279, 488, 343)
(1, 184, 299, 212, 315)
(1, 288, 208, 354, 245)
(1, 539, 12, 567, 28)
(1, 155, 282, 190, 318)
(1, 160, 135, 184, 145)
(1, 162, 114, 455, 294)
(1, 151, 267, 331, 362)
(1, 284, 152, 321, 175)
(1, 275, 122, 354, 176)
(1, 50, 55, 128, 100)
(1, 268, 194, 298, 232)
(1, 437, 176, 577, 257)
(1, 304, 147, 378, 198)
(1, 420, 309, 458, 335)
(1, 470, 135, 553, 180)
(1, 374, 118, 416, 149)
(1, 308, 160, 339, 180)
(1, 403, 173, 465, 214)
(1, 272, 169, 407, 274)
(1, 415, 161, 461, 185)
(1, 295, 248, 315, 261)
(1, 73, 134, 107, 163)
(1, 121, 69, 218, 138)
(1, 307, 205, 342, 231)
(1, 289, 139, 327, 220)
(1, 320, 47, 441, 113)
(1, 261, 187, 297, 209)
(1, 141, 46, 211, 102)
(1, 601, 318, 652, 349)
(1, 54, 161, 101, 188)
(1, 396, 79, 469, 121)
(1, 49, 271, 102, 301)
(1, 200, 130, 364, 225)
(1, 499, 279, 556, 309)
(1, 82, 77, 199, 163)
(1, 129, 545, 210, 591)
(1, 261, 196, 288, 215)
(1, 224, 104, 425, 227)
(1, 435, 56, 458, 76)
(1, 413, 19, 442, 43)
(1, 127, 80, 429, 241)
(1, 142, 268, 178, 288)
(1, 356, 76, 406, 105)
(1, 99, 187, 159, 222)
(1, 342, 177, 402, 218)
(1, 197, 152, 371, 241)
(1, 301, 247, 349, 274)
(1, 261, 176, 279, 193)
(1, 139, 99, 165, 117)
(1, 130, 544, 210, 591)
(1, 357, 272, 379, 294)
(1, 439, 477, 510, 547)
(1, 443, 191, 480, 229)
(1, 306, 49, 393, 132)
(1, 70, 4, 134, 94)
(1, 1, 61, 83, 142)
(1, 298, 308, 391, 396)
(1, 301, 90, 372, 161)
(1, 92, 237, 204, 314)
(1, 216, 190, 338, 313)
(1, 251, 76, 421, 234)
(1, 421, 298, 475, 351)
(1, 462, 95, 509, 142)
(1, 164, 125, 207, 168)
(1, 55, 178, 308, 430)
(1, 0, 0, 128, 124)
(1, 502, 490, 544, 530)
(1, 16, 171, 61, 213)
(1, 10, 82, 43, 116)
(1, 54, 58, 66, 70)
(1, 73, 249, 121, 297)
(1, 374, 394, 427, 445)
(1, 270, 78, 568, 324)
(1, 119, 277, 156, 309)
(1, 11, 294, 41, 335)
(1, 357, 261, 394, 298)
(1, 0, 126, 177, 299)
(1, 239, 137, 436, 325)
(1, 226, 179, 280, 228)
(1, 418, 521, 478, 576)
(1, 571, 348, 640, 413)
(1, 90, 250, 188, 348)
(1, 494, 214, 534, 255)
(1, 143, 48, 469, 371)
(1, 287, 217, 384, 284)
(1, 159, 182, 186, 202)
(1, 164, 176, 463, 463)
(1, 279, 479, 328, 529)
(1, 280, 364, 329, 411)
(1, 234, 237, 373, 366)
(1, 122, 211, 151, 243)
(1, 325, 288, 356, 319)
(1, 272, 331, 326, 385)
(1, 372, 377, 415, 420)
(1, 192, 292, 294, 390)
(1, 216, 96, 479, 297)
(1, 340, 279, 408, 325)
(1, 573, 3, 640, 67)
(1, 858, 442, 929, 518)
(1, 53, 0, 88, 31)
(1, 271, 220, 295, 248)
(1, 98, 142, 122, 164)
(1, 266, 332, 452, 425)
(1, 368, 264, 405, 301)
(1, 533, 32, 630, 119)
(1, 380, 547, 426, 595)
(1, 181, 187, 222, 237)
(1, 437, 61, 494, 141)
(1, 318, 221, 400, 331)
(1, 150, 223, 222, 278)
(1, 393, 504, 441, 562)
(1, 70, 101, 88, 118)
(1, 334, 0, 380, 45)
(1, 36, 281, 70, 316)
(1, 298, 339, 341, 373)
(1, 446, 212, 480, 248)
(1, 462, 453, 507, 500)
(1, 90, 3, 132, 43)
(1, 354, 235, 409, 287)
(1, 341, 244, 430, 349)
(1, 64, 335, 85, 371)
(1, 255, 265, 355, 319)
(1, 260, 216, 324, 245)
(1, 354, 270, 409, 311)
(1, 472, 93, 569, 151)
(1, 185, 196, 221, 295)
(1, 203, 324, 239, 353)
(1, 136, 213, 182, 233)
(1, 55, 100, 301, 202)
(1, 93, 147, 157, 178)
(1, 348, 244, 481, 304)
(1, 487, 467, 671, 595)
(1, 224, 272, 358, 319)
(1, 333, 179, 440, 241)
(1, 76, 87, 134, 113)
(1, 165, 101, 251, 132)
(1, 236, 336, 293, 367)
(1, 251, 220, 346, 274)
(1, 300, 197, 331, 210)
(1, 255, 216, 316, 288)
(1, 357, 162, 373, 201)
(1, 210, 210, 432, 287)
(1, 339, 422, 574, 510)
(1, 183, 233, 309, 293)
(1, 115, 79, 169, 171)
(1, 181, 261, 314, 324)
(1, 119, 226, 192, 268)
(1, 361, 188, 508, 305)
(1, 179, 177, 229, 275)
(1, 357, 87, 399, 101)
(1, 141, 689, 237, 780)
(1, 160, 376, 271, 428)
(1, 229, 174, 305, 216)
(1, 179, 138, 533, 234)
(1, 320, 165, 483, 295)
(1, 549, 547, 1039, 812)
(1, 203, 116, 229, 136)
(1, 421, 262, 472, 284)
(1, 426, 291, 606, 390)
(1, 310, 148, 379, 206)
(1, 227, 72, 640, 303)
(1, 103, 202, 170, 263)
(1, 263, 117, 373, 171)
(1, 12, 190, 80, 247)
(1, 131, 96, 235, 195)
(1, 227, 166, 427, 259)
(1, 359, 152, 429, 248)
(1, 320, 226, 350, 238)
(1, 336, 134, 412, 190)
(1, 125, 89, 172, 122)
(1, 250, 165, 456, 277)
(1, 312, 207, 437, 352)
(1, 385, 152, 452, 172)
(1, 101, 107, 157, 127)
(1, 931, 586, 1038, 640)
(1, 415, 123, 452, 169)
(1, 188, 131, 459, 284)
(1, 192, 326, 235, 379)
(1, 211, 85, 325, 135)
(1, 62, 163, 524, 329)
(1, 106, 199, 164, 225)
(1, 294, 180, 372, 222)
(1, 304, 143, 338, 214)
(1, 313, 113, 363, 194)
(1, 238, 149, 314, 175)
(1, 38, 202, 54, 229)
(1, 283, 210, 382, 273)
(1, 79, 150, 301, 247)
(1, 498, 594, 569, 639)
(1, 73, 103, 220, 208)
(1, 164, 45, 251, 84)
(1, 328, 238, 366, 252)
(1, 19, 364, 158, 377)
(1, 180, 304, 415, 351)
(1, 581, 396, 640, 411)
(1, 214, 275, 373, 378)
(1, 81, 100, 175, 120)
(1, 145, 71, 281, 99)
(1, 340, 106, 379, 152)
(1, 40, 283, 196, 329)
(1, 482, 302, 536, 316)
(1, 0, 182, 102, 203)
(1, 537, 35, 638, 58)
(1, 356, 314, 393, 324)
(1, 182, 37, 462, 304)
(1, 287, 239, 358, 259)
(1, 160, 293, 504, 387)
(1, 240, 1, 384, 27)
(1, 372, 141, 483, 167)
(1, 364, 228, 458, 272)
(1, 183, 134, 233, 148)
(1, 323, 151, 583, 292)
(1, 510, 47, 626, 91)
(1, 156, 159, 516, 229)
(1, 382, 38, 613, 74)
(1, 126, 108, 357, 230)
(1, 439, 175, 540, 211)
(1, 153, 136, 250, 190)
(1, 305, 213, 370, 227)
(1, 320, 255, 409, 277)
(1, 302, 154, 402, 171)
(1, 1, 98, 54, 114)
(1, 505, 437, 587, 461)
(1, 275, 174, 329, 196)
(1, 97, 27, 363, 87)
(1, 340, 22, 586, 158)
(1, 214, 206, 394, 261)
(1, 454, 312, 516, 334)
(1, 135, 10, 269, 36)
(1, 389, 229, 450, 380)
(1, 398, 165, 451, 189)
(1, 272, 167, 338, 190)
(1, 402, 299, 581, 333)
(1, 115, 191, 316, 240)
(1, 151, 139, 206, 174)
(1, 177, 106, 313, 145)
(1, 87, 334, 194, 357)
(1, 504, 212, 585, 248)
(1, 148, 600, 297, 635)
(1, 484, 109, 583, 134)
(1, 80, 152, 132, 169)
(1, 307, 230, 692, 341)
(1, 503, 186, 592, 211)
(1, 58, 402, 179, 426)
(1, 293, 121, 551, 192)
(1, 293, 113, 361, 139)
(1, 118, 171, 548, 252)
(1, 97, 343, 162, 357)
(1, 243, 72, 446, 121)
(1, 287, 114, 402, 199)
(1, 410, 63, 523, 86)
(1, 223, 133, 498, 191)
(1, 352, 442, 447, 464)
(1, 90, 204, 251, 295)
(1, 326, 243, 423, 263)
(1, 223, 392, 282, 412)
(1, 313, 197, 423, 227)
(1, 595, 5, 640, 17)
(1, 312, 144, 373, 158)
(1, 388, 9, 640, 74)
(1, 125, 48, 360, 259)
(1, 200, 232, 234, 271)
(1, 145, 237, 255, 362)
(1, 254, 162, 402, 318)
(1, 99, 169, 144, 205)
(1, 237, 164, 335, 239)
(1, 60, 64, 130, 129)
(1, 161, 105, 260, 188)
(1, 213, 155, 257, 180)
(1, 113, 329, 166, 400)
(1, 238, 193, 278, 226)
(1, 52, 149, 200, 305)
(1, 406, 193, 472, 248)
(1, 256, 179, 358, 295)
(1, 42, 134, 85, 182)
(1, 85, 208, 160, 267)
(1, 140, 35, 476, 118)
(1, 418, 128, 548, 183)
(1, 416, 176, 494, 265)
(1, 286, 122, 446, 202)
(1, 337, 277, 406, 348)
(1, 80, 178, 175, 230)
(1, 387, 150, 424, 182)
(1, 454, 94, 487, 145)
(1, 352, 160, 400, 196)
(1, 122, 159, 150, 184)
(1, 69, 89, 138, 144)
(1, 305, 504, 421, 566)
(1, 134, 5, 338, 81)
(1, 94, 202, 117, 227)
(1, 99, 317, 200, 397)
(1, 202, 229, 332, 300)
(1, 10, 291, 106, 349)
(1, 129, 246, 157, 284)
(1, 24, 117, 112, 181)
(1, 143, 89, 350, 251)
(1, 501, 366, 631, 426)
(1, 272, 241, 399, 409)
(1, 57, 98, 79, 119)
(1, 634, 359, 709, 404)
(1, 135, 54, 490, 293)
(1, 102, 58, 149, 107)
(1, 360, 135, 393, 158)
(1, 72, 322, 182, 381)
(1, 255, 257, 393, 365)
(1, 171, 102, 294, 214)
(1, 129, 121, 345, 293)
(1, 321, 42, 347, 60)
(1, 240, 213, 354, 255)
(1, 314, 227, 356, 255)
(1, 147, 383, 268, 433)
(1, 76, 92, 457, 369)
(1, 334, 158, 378, 191)
(1, 347, 97, 391, 128)
(1, 346, 115, 389, 158)
(1, 209, 169, 276, 219)
(1, 126, 186, 174, 242)
(1, 112, 45, 166, 87)
(1, 106, 275, 191, 319)
(1, 249, 138, 498, 305)
(1, 416, 255, 542, 369)
(1, 85, 88, 397, 386)
(1, 122, 255, 161, 289)
(1, 179, 326, 237, 357)
(1, 95, 233, 273, 343)
(1, 489, 289, 520, 321)
(1, 91, 34, 378, 276)
(1, 95, 112, 168, 163)
(1, 423, 223, 454, 246)
(1, 143, 58, 541, 375)
(1, 208, 156, 494, 246)
(1, 152, 270, 319, 328)
(1, 49, 38, 358, 230)
(1, 221, 88, 265, 102)
(1, 258, 161, 347, 210)
(1, 266, 309, 331, 336)
(1, 78, 143, 415, 331)
(1, 55, 297, 335, 404)
(1, 81, 276, 129, 298)
(1, 57, 154, 582, 380)
(1, 200, 37, 497, 337)
(1, 183, 246, 524, 334)
(1, 248, 66, 273, 194)
(1, 219, 171, 409, 259)
(1, 267, 172, 478, 237)
(1, 294, 219, 359, 244)
(1, 414, 146, 464, 166)
(1, 194, 75, 418, 163)
(1, 27, 83, 570, 227)
(1, 171, 88, 292, 191)
(1, 215, 39, 415, 104)
(1, 120, 149, 452, 278)
(1, 65, 20, 396, 186)
(1, 32, 20, 237, 91)
(1, 313, 302, 379, 330)
(1, 274, 46, 464, 90)
(1, 352, 395, 462, 437)
(1, 402, 223, 476, 259)
(1, 143, 175, 185, 195)
(1, 126, 242, 186, 262)
(1, 194, 362, 307, 393)
(1, 272, 157, 411, 239)
(1, 340, 60, 403, 91)
(1, 95, 169, 201, 214)
(1, 248, 168, 354, 228)
(1, 342, 225, 522, 287)
(1, 247, 130, 447, 252)
(1, 182, 171, 315, 225)
(1, 304, 299, 367, 331)
(1, 168, 114, 511, 225)
(1, 108, 423, 304, 548)
(1, 299, 164, 584, 260)
(1, 138, 373, 254, 404)
(1, 404, 185, 614, 251)
(1, 264, 351, 346, 388)
(1, 186, 89, 301, 152)
(1, 214, 89, 324, 143)
(1, 174, 181, 334, 234)
(1, 93, 150, 498, 265)
(1, 151, 167, 596, 308)
(1, 225, 99, 471, 175)
(1, 206, 27, 376, 152)
(1, 262, 259, 384, 303)
(1, 90, 68, 170, 119)
(1, 224, 191, 386, 249)
(1, 232, 237, 274, 262)
(1, 257, 154, 352, 218)
(1, 309, 287, 415, 319)
(1, 203, 125, 273, 151)
(1, 457, 219, 552, 247)
(1, 320, 199, 515, 294)
(1, 317, 156, 419, 191)
(1, 136, 83, 307, 397)
(1, 586, 43, 662, 80)
(1, 148, 159, 392, 292)
(1, 93, 172, 264, 240)
(1, 293, 141, 343, 159)
(1, 202, 236, 428, 332)
(1, 297, 164, 361, 186)
(1, 167, 161, 433, 252)
